condition,seed,method,auprc,ap_lift,p_at_budget,window_macro_auprc,transaction_weighted_window_auprc
control,49,ablate_samplewt,0.0013922880524119,1.3141959476690563,0.018666666666666668,0.011409454691164798,0.009640616199868522
control,49,ablate_rho0,0.0014193801697918,1.3393442006457545,0.018666666666666668,0.011390613051817478,0.009648808277351574
control,50,local_only,0.00111477584693026,1.0581827376875115,0.011111111111111112,0.005878138105655545,0.005060293910498382
control,50,fedavg,0.0011495579865412602,1.091195022913964,0.008888888888888889,0.006319767635355867,0.005347929361853001
control,50,fedprox,0.0011469750014542399,1.088766150120196,0.008888888888888889,0.006288918501505601,0.005315580415750066
control,50,fedproto,0.00108433316140392,1.0285036759442634,0.008888888888888889,0.004952313941056544,0.004178737671167631
control,50,fedtypo_noreg,0.00114908216564076,1.0898575562797679,0.009333333333333332,0.006408989483949323,0.005416963836645501
control,50,fedtypo,0.00324519339745364,3.009343851076047,0.011555555555555557,0.008465853604713669,0.007567003207255234
control,50,cda_fedavg,0.0011495579865412602,1.091195022913964,0.008888888888888889,0.006319767635355867,0.005347929361853001
control,50,ablate_g1,0.00115257385883536,1.0938157309177,0.009333333333333332,0.006424092565273988,0.005439734034824903
control,50,ablate_g3,0.00113611896719718,1.0778867591550974,0.010222222222222223,0.006204769659930789,0.005341634711218383
control,50,ablate_random,0.0011236773596427,1.066693975000321,0.010222222222222223,0.0062333736439243335,0.0053779872063680735
control,50,ablate_nommd,0.001148989763036,1.0897699775110379,0.009333333333333332,0.006405391317910323,0.005413374079136307
control,50,ablate_samplewt,0.0011477956897547798,1.0887376939186386,0.009333333333333332,0.006362660087423933,0.005386271971364629
control,50,ablate_rho0,0.0011504836764634,1.090950073335241,0.010222222222222221,0.0063853457878535564,0.005401714780833745
control,51,local_only,0.0012710114876309801,1.2130183160037338,0.01466666666666667,0.008532931132299911,0.007264861184388645
